,lon,lat,k2,k3,k4,k5,k6,centroid
12873,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12874,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12875,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
12876,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
12877,-122.430195613,37.7879221668,[0],[1],[0],[3],[2],0.0
12878,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12879,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12880,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12881,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
12882,-122.448043124,37.7823710355,[0],[1],[0],[3],[2],0.0
12883,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12884,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12885,-122.400636718,37.7648971147,[1],[0],[1],[1],[1],0.0
12886,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
12887,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12888,-122.412173946,37.7629167767,[1],[0],[1],[1],[1],0.0
12889,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
12890,-122.418764175,37.7437041027,[1],[0],[1],[1],[1],0.0
12891,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
12892,-122.419126295,37.786984958,[0],[1],[0],[3],[2],0.0
12893,-122.416535463,37.7660406108,[1],[0],[1],[1],[1],0.0
12894,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
12895,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
12896,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
12897,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12898,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
12899,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12900,-122.422586142,37.7720472598,[1],[0],[1],[1],[1],0.0
12901,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
12902,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
12903,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
12904,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12905,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
12906,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12907,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12908,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
12909,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
12910,-122.417903978,37.7851670876,[0],[1],[0],[3],[2],0.0
12911,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
12912,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12913,-122.414683321,37.7580774437,[1],[0],[1],[1],[1],0.0
12914,-122.423907411,37.7990497607,[0],[1],[0],[3],[2],0.0
12915,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
12916,-122.421231782,37.7932574954,[0],[1],[0],[3],[2],0.0
12917,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
12918,-122.416569016,37.7555687969,[1],[0],[1],[1],[1],0.0
12919,-122.418090767,37.7861007452,[0],[1],[0],[3],[2],0.0
12920,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12921,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
12922,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12923,-122.417809103,37.7847098968,[0],[1],[0],[3],[2],0.0
12924,-122.422695629,37.7921733285,[0],[1],[0],[3],[2],0.0
12925,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12926,-122.420021471,37.7872807076,[0],[1],[0],[3],[2],0.0
12927,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
12928,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
12929,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12930,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12931,-122.412502864,37.7590272975,[1],[0],[1],[1],[1],0.0
12932,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
12933,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12934,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12935,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
12936,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
12937,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12938,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12939,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
12940,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12941,-122.417339032,37.7643660723,[1],[0],[1],[1],[1],0.0
12942,-122.421231782,37.7932574954,[0],[1],[0],[3],[2],0.0
12943,-122.436102869,37.7600036963,[1],[0],[1],[1],[1],0.0
12944,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12945,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
12946,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
12947,-122.411090795,37.7617009782,[1],[0],[1],[1],[1],0.0
12948,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
12949,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12950,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12951,-122.420307356,37.7886989511,[0],[1],[0],[3],[2],0.0
12952,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
12953,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
12954,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
12955,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
12956,-122.416070933,37.7612142237,[1],[0],[1],[1],[1],0.0
12957,-122.417180449,37.7619674218,[1],[0],[1],[1],[1],0.0
12958,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
12959,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12960,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
12961,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
12962,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
12963,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
12964,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12965,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
12966,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
12967,-122.419739838,37.7858926099,[0],[1],[0],[3],[2],0.0
12968,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
12969,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
12970,-122.416374836,37.7644225166,[1],[0],[1],[1],[1],0.0
12971,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
12972,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
12973,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
12974,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12975,-122.418272166,37.7619029613,[1],[0],[1],[1],[1],0.0
12976,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
12977,-122.420190325,37.7884695862,[0],[1],[0],[3],[2],0.0
12978,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12979,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
12980,-122.404828019,37.7897596938,[0],[1],[0],[0],[0],0.0
12981,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
12982,-122.421477162,37.7861527352,[0],[1],[0],[3],[2],0.0
12983,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
12984,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
12985,-122.403404791,37.7754207067,[0],[1],[0],[0],[0],0.0
12986,-122.41134639,37.7604595003,[1],[0],[1],[1],[1],0.0
12987,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
12988,-122.418272166,37.7619029613,[1],[0],[1],[1],[1],0.0
12989,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
12990,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
12991,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
12992,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
12993,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
12994,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
12995,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
12996,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
12997,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
12998,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
12999,-122.419225511,37.7917052018,[0],[1],[0],[3],[2],0.0
13000,-122.40803483,37.7907401545,[0],[1],[0],[0],[0],0.0
13001,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13002,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13003,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13004,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
13005,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13006,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13007,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13008,-122.420592674,37.7858416241,[0],[1],[0],[3],[2],0.0
13009,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
13010,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
13011,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13012,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
13013,-122.419366295,37.7840280452,[0],[1],[0],[3],[2],0.0
13014,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13015,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13016,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
13017,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13018,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
13019,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13020,-122.418108926,37.7594801326,[1],[0],[1],[1],[1],0.0
13021,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13022,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
13023,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13024,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13025,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13026,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
13027,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13028,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
13029,-122.418124262,37.7610901241,[1],[0],[1],[1],[1],0.0
13030,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13031,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13032,-122.427424213,37.7902050207,[0],[1],[0],[3],[2],0.0
13033,-122.423413057,37.7957371092,[0],[1],[0],[3],[2],0.0
13034,-122.420497289,37.7896188193,[0],[1],[0],[3],[2],0.0
13035,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
13036,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13037,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13038,-122.417970955,37.7594884557,[1],[0],[1],[1],[1],0.0
13039,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13040,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13041,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13042,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
13043,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13044,-122.418904205,37.7570361132,[1],[0],[1],[1],[1],0.0
13045,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13046,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13047,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
13048,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
13049,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13050,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
13051,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13052,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13053,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
13054,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13055,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
13056,-122.419295456,37.787805224,[0],[1],[0],[3],[2],0.0
13057,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
13058,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13059,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13060,-122.417903978,37.7851670876,[0],[1],[0],[3],[2],0.0
13061,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13062,-122.419159191,37.7833430636,[0],[1],[0],[3],[2],0.0
13063,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13064,-122.413107623,37.765448018,[1],[0],[1],[1],[1],0.0
13065,-122.416452066,37.7863086886,[0],[1],[0],[3],[2],0.0
13066,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13067,-122.476469915,37.757028728,[1],[2],[3],[2],[3],0.0
13068,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13069,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13070,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13071,-122.420497289,37.7896188192,[0],[1],[0],[3],[2],0.0
13072,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13073,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
13074,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13075,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13076,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
13077,-122.422282409,37.7535591785,[1],[0],[1],[1],[1],0.0
13078,-122.420307356,37.7886989512,[0],[1],[0],[3],[2],0.0
13079,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13080,-122.417913862,37.7635887638,[1],[0],[1],[1],[1],0.0
13081,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
13082,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13083,-122.411569592,37.7582649135,[1],[0],[1],[1],[1],0.0
13084,-122.413881627,37.762985764,[1],[0],[1],[1],[1],0.0
13085,-122.427780989,37.7839237201,[0],[1],[0],[3],[2],0.0
13086,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13087,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
13088,-122.421762502,37.7875490095,[0],[1],[0],[3],[2],0.0
13089,-122.416236885,37.7644311472,[1],[0],[1],[1],[1],0.0
13090,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
13091,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
13092,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13093,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13094,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13095,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
13096,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13097,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13098,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13099,-122.415921585,37.7596123169,[1],[0],[1],[1],[1],0.0
13100,-122.420120319,37.7877570602,[0],[1],[0],[3],[2],0.0
13101,-122.418120086,37.760301234,[1],[0],[1],[1],[1],0.0
13102,-122.416142934,37.7921621932,[0],[1],[0],[3],[2],0.0
13103,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13104,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
13105,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13106,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13107,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13108,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13109,-122.420850403,37.7910371428,[0],[1],[0],[3],[2],0.0
13110,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13111,-122.419183096,37.7830998245,[0],[1],[0],[3],[2],0.0
13112,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13113,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13114,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13115,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13116,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13117,-122.418415888,37.7626869632,[1],[0],[1],[1],[1],0.0
13118,-122.418274172,37.7870372043,[0],[1],[0],[3],[2],0.0
13119,-122.417019321,37.7891095539,[0],[1],[0],[3],[2],0.0
13120,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13121,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13122,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13123,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13124,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13125,-122.406071381,37.7295927551,[1],[0],[1],[1],[5],0.0
13126,-122.427424213,37.7902050207,[0],[1],[0],[3],[2],0.0
13127,-122.415155941,37.7636979309,[1],[0],[1],[1],[1],0.0
13128,-122.417577215,37.7603888134,[1],[0],[1],[1],[1],0.0
13129,-122.473644076,37.7155536667,[1],[2],[2],[4],[4],0.0
13130,-122.48459334,37.7791138219,[0],[2],[3],[2],[3],0.0
13131,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13132,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13133,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13134,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13135,-122.4188305,37.7618127069,[1],[0],[1],[1],[1],0.0
13136,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13137,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13138,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13139,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13140,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
13141,-122.418562843,37.7884306841,[0],[1],[0],[3],[2],0.0
13142,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13143,-122.419126295,37.786984958,[0],[1],[0],[3],[2],0.0
13144,-122.417488324,37.765181804,[1],[0],[1],[1],[1],0.0
13145,-122.416078424,37.7620347867,[1],[0],[1],[1],[1],0.0
13146,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13147,-122.421762502,37.7875490095,[0],[1],[0],[3],[2],0.0
13148,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13149,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13150,-122.417710345,37.7842362878,[0],[1],[0],[3],[2],0.0
13151,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13152,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
13153,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13154,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13155,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13156,-122.396062369,37.7815744449,[0],[1],[0],[0],[0],0.0
13157,-122.416916142,37.7843944492,[0],[1],[0],[3],[2],0.0
13158,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13159,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13160,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13161,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
13162,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13163,-122.421762502,37.7875490095,[0],[1],[0],[3],[2],0.0
13164,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13165,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13166,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
13167,-122.417903978,37.7851670875,[0],[1],[0],[3],[2],0.0
13168,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
13169,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13170,-122.417650682,37.7880158477,[0],[1],[0],[3],[2],0.0
13171,-122.419039119,37.7907880214,[0],[1],[0],[3],[2],0.0
13172,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
13173,-122.418274172,37.7870372044,[0],[1],[0],[3],[2],0.0
13174,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13175,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13176,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13177,-122.414925209,37.7556120191,[1],[0],[1],[1],[1],0.0
13178,-122.421572274,37.7866181601,[0],[1],[0],[3],[2],0.0
13179,-122.415308389,37.7653161356,[1],[0],[1],[1],[1],0.0
13180,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
13181,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13182,-122.417955822,37.7578801214,[1],[0],[1],[1],[1],0.0
13183,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13184,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13185,-122.41664237,37.7872450378,[0],[1],[0],[3],[2],0.0
13186,-122.41763416,37.7870631862,[0],[1],[0],[3],[2],0.0
13187,-122.418753393,37.7893752668,[0],[1],[0],[3],[2],0.0
13188,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13189,-122.418658295,37.7889098399,[0],[1],[0],[3],[2],0.0
13190,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13191,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13192,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13193,-122.418513906,37.75872019,[1],[0],[1],[1],[1],0.0
13194,-122.417169895,37.7611477648,[1],[0],[1],[1],[1],0.0
13195,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13196,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13197,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13198,-122.416863556,37.7579459515,[1],[0],[1],[1],[1],0.0
13199,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
13200,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13201,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13202,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
13203,-122.417413347,37.7586764833,[1],[0],[1],[1],[1],0.0
13204,-122.415000537,37.7620990021,[1],[0],[1],[1],[1],0.0
13205,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13206,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13207,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13208,-122.408069871,37.7599365265,[1],[0],[1],[1],[1],0.0
13209,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13210,-122.420874632,37.7914943052,[0],[1],[0],[3],[2],0.0
13211,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13212,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13213,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13214,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13215,-122.413591696,37.7638222259,[1],[0],[1],[1],[1],0.0
13216,-122.416261837,37.7853750846,[0],[1],[0],[3],[2],0.0
13217,-122.416374836,37.7644225166,[1],[0],[1],[1],[1],0.0
13218,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13219,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13220,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13221,-122.402835528,37.7868009028,[0],[1],[0],[0],[0],0.0
13222,-122.418844748,37.789829767,[0],[1],[0],[3],[2],0.0
13223,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13224,-122.41638971,37.7652491154,[1],[0],[1],[1],[1],0.0
13225,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13226,-122.419930112,37.7868262082,[0],[1],[0],[3],[2],0.0
13227,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13228,-122.417169895,37.7611477648,[1],[0],[1],[1],[1],0.0
13229,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13230,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13231,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
13232,-122.418753393,37.7893752668,[0],[1],[0],[3],[2],0.0
13233,-122.416872884,37.7587640201,[1],[0],[1],[1],[1],0.0
13234,-122.418415888,37.7626869632,[1],[0],[1],[1],[1],0.0
13235,-122.417964484,37.7586968166,[1],[0],[1],[1],[1],0.0
13236,-122.418486297,37.7634954373,[1],[0],[1],[1],[1],0.0
13237,-122.41592985,37.7604330004,[1],[0],[1],[1],[1],0.0
13238,-122.416230393,37.7636337703,[1],[0],[1],[1],[1],0.0
13239,-122.420691681,37.7905770711,[0],[1],[0],[3],[2],0.0
13240,-122.418368839,37.7874861572,[0],[1],[0],[3],[2],0.0
13241,-122.41763416,37.7870631862,[0],[1],[0],[3],[2],0.0
13242,-122.418562097,37.7841847091,[0],[1],[0],[3],[2],0.0
13243,-122.418701003,37.7651098786,[1],[0],[1],[1],[1],0.0
13244,-122.415781282,37.7588312135,[1],[0],[1],[1],[1],0.0
13245,-122.418580509,37.7881906055,[0],[1],[0],[3],[2],0.0
13246,-122.417332583,37.7635718956,[1],[0],[1],[1],[1],0.0
13247,-122.414845139,37.7605000726,[1],[0],[1],[1],[1],0.0
13248,-122.418467748,37.787965257,[0],[1],[0],[3],[2],0.0
13249,-122.416075285,37.7844496613,[0],[1],[0],[3],[2],0.0
